Connecting to host fc00:0:3:a::1, port 5201
[  7] local fc00:0:1:a::1 port 45692 connected to fc00:0:3:a::1 port 5201
[  7] 124.00-125.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 125.00-126.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 126.00-127.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 127.00-128.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 128.00-129.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 129.00-130.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 130.00-131.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 131.00-132.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 132.00-133.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 133.00-134.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 134.00-135.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 135.00-136.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 136.00-137.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 137.00-138.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 138.00-139.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 139.00-140.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 140.00-141.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 141.00-142.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 142.00-143.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 143.00-144.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 144.00-145.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 145.00-146.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 146.00-147.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 147.00-148.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 148.00-149.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 149.00-150.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 150.00-151.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 151.00-152.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 152.00-153.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 153.00-154.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 154.00-155.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 155.00-156.00 sec  0.00 Bytes  0.00 bits/sec    1   1.39 KBytes       
[  7] 156.00-157.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 157.00-158.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 158.00-159.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 159.00-160.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 160.00-161.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 161.00-162.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 162.00-163.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 163.00-164.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 164.00-165.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 165.00-166.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 166.00-167.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 167.00-168.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 168.00-169.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 169.00-170.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 170.00-171.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 171.00-172.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 172.00-173.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 173.00-174.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 174.00-175.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 175.00-176.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 176.00-177.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 177.00-178.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 178.00-179.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 179.00-180.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 180.00-181.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 181.00-182.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 182.00-183.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 183.00-184.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 184.00-185.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 185.00-186.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 186.00-187.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 187.00-188.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 188.00-189.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 189.00-190.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 190.00-191.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 191.00-192.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 192.00-193.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 193.00-194.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 194.00-195.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 195.00-196.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 196.00-197.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 197.00-198.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 198.00-199.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 199.00-200.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 200.00-201.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 201.00-202.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 202.00-203.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 203.00-204.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 204.00-205.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 205.00-206.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 206.00-207.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 207.00-208.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 208.00-209.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 209.00-210.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 210.00-211.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 211.00-212.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 212.00-213.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 213.00-214.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 214.00-215.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 215.00-216.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 216.00-217.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 217.00-218.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 218.00-219.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 219.00-220.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 220.00-221.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 221.00-222.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 222.00-223.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 223.00-224.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 224.00-225.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 225.00-226.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 226.00-227.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 227.00-228.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 228.00-229.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 229.00-230.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 230.00-231.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 231.00-232.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 232.00-233.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 233.00-234.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 234.00-235.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 235.00-236.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 236.00-237.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 237.00-238.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 238.00-239.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 239.00-240.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 240.00-241.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 241.00-242.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 242.00-243.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 243.00-244.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 244.00-245.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 245.00-246.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 246.00-247.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 247.00-248.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 248.00-249.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 249.00-250.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 250.00-251.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 251.00-252.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 252.00-253.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 253.00-254.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 254.00-255.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 255.00-256.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 256.00-257.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 257.00-258.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 258.00-259.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 259.00-260.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 260.00-261.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 261.00-262.00 sec  0.00 Bytes  0.00 bits/sec    0   1.39 KBytes       
[  7] 262.00-263.00 sec  25.5 MBytes   214 Mbits/sec    1    363 KBytes       
[  7] 263.00-264.00 sec   128 KBytes  1.05 Mbits/sec    0    151 KBytes       
[  7] 264.00-265.00 sec   128 KBytes  1.05 Mbits/sec    0    142 KBytes       
[  7] 265.00-266.00 sec   128 KBytes  1.05 Mbits/sec    0    112 KBytes       
[  7] 266.00-267.00 sec   128 KBytes  1.05 Mbits/sec    0    112 KBytes       
[  7] 267.00-268.00 sec   128 KBytes  1.05 Mbits/sec    0    142 KBytes       
[  7] 268.00-269.00 sec   128 KBytes  1.05 Mbits/sec    0    142 KBytes       
[  7] 269.00-270.00 sec   128 KBytes  1.05 Mbits/sec    0    112 KBytes       
[  7] 270.00-271.00 sec   128 KBytes  1.05 Mbits/sec    0    142 KBytes       
[  7] 271.00-272.00 sec   128 KBytes  1.05 Mbits/sec    0    142 KBytes       
[  7] 272.00-273.00 sec   128 KBytes  1.05 Mbits/sec    0    142 KBytes       
[  7] 273.00-274.00 sec   128 KBytes  1.05 Mbits/sec    0    142 KBytes       
[  7] 274.00-275.00 sec   128 KBytes  1.05 Mbits/sec    0    112 KBytes       
[  7] 275.00-276.00 sec   128 KBytes  1.05 Mbits/sec    0    142 KBytes       
[  7] 276.00-277.00 sec   128 KBytes  1.05 Mbits/sec    0    142 KBytes       
[  7] 277.00-278.00 sec   128 KBytes  1.05 Mbits/sec    0    112 KBytes       
[  7] 278.00-279.00 sec   128 KBytes  1.05 Mbits/sec    0    112 KBytes       
[  7] 279.00-280.00 sec   128 KBytes  1.05 Mbits/sec    0    142 KBytes       
[  7] 280.00-281.00 sec  0.00 Bytes  0.00 bits/sec    0    142 KBytes       
[  7] 281.00-282.00 sec   128 KBytes  1.05 Mbits/sec    0    112 KBytes       
[  7] 282.00-283.00 sec   128 KBytes  1.05 Mbits/sec    0    142 KBytes       
[  7] 283.00-284.00 sec   128 KBytes  1.05 Mbits/sec    0    142 KBytes       
[  7] 284.00-285.00 sec   128 KBytes  1.05 Mbits/sec    0    142 KBytes       
[  7] 285.00-286.00 sec   128 KBytes  1.05 Mbits/sec    0    142 KBytes       
[  7] 286.00-287.00 sec   128 KBytes  1.05 Mbits/sec    0    142 KBytes       
[  7] 287.00-288.00 sec   128 KBytes  1.05 Mbits/sec    0    142 KBytes       
[  7] 288.00-289.00 sec   128 KBytes  1.05 Mbits/sec    0    142 KBytes       
[  7] 289.00-290.00 sec   128 KBytes  1.05 Mbits/sec    0    142 KBytes       
[  7] 290.00-291.00 sec   128 KBytes  1.05 Mbits/sec    0    142 KBytes       
[  7] 291.00-292.00 sec   128 KBytes  1.05 Mbits/sec    0    142 KBytes       
[  7] 292.00-293.00 sec   128 KBytes  1.05 Mbits/sec    0    112 KBytes       
[  7] 293.00-294.00 sec   128 KBytes  1.05 Mbits/sec    0    142 KBytes       
[  7] 294.00-295.00 sec   128 KBytes  1.05 Mbits/sec    0    142 KBytes       
[  7] 295.00-296.00 sec   128 KBytes  1.05 Mbits/sec    0    142 KBytes       
[  7] 296.00-297.00 sec   128 KBytes  1.05 Mbits/sec    0    142 KBytes       
